name,source_category
Jamid abd-Balduro,Category:Elves
Jarathine,Category:Elves
Jhalass (Cormanthor),Category:Elves
Jhuvik,Category:Elves
Aziz Jomini,Category:Elves
Jromin,Category:Elves
Judarin,Category:Elves
Julnar bint Bahija,Category:Elves
Kadjin,Category:Elves
Kadugan,Category:Elves
Kaeledhin,Category:Elves
Kagha,Category:Elves
Kalitrates,Category:Elves
Karas,Category:Elves
Gomir al-Kasir,Category:Elves
Samia al-Kasir,Category:Elves
Kaylie,Category:Elves
Kellindil,Category:Elves
Kelærede,Category:Elves
Othorion Keove,Category:Elves
Kerina,Category:Elves
Kesefehon,Category:Elves
Kesymys,Category:Elves
Kiki,Category:Elves
Kiksa,Category:Elves
Ledro Kile,Category:Elves
Kimmeral,Category:Elves
Liaga Kintree,Category:Elves
Thelvyn Kip,Category:Elves
Kiratha,Category:Elves
Kivan,Category:Elves
Rashad al-Klemari,Category:Elves
Hatharal Korianthil,Category:Elves
Marikoth Korianthil,Category:Elves
Nura al-Kosiri,Category:Elves
Krenas the Wizard,Category:Elves
Linu La'neral,Category:Elves
Khalt Laathine,Category:Elves
Lacy Dancer,Category:Elves
Indeera Lakhan,Category:Elves
Lamona,Category:Elves
Lanatiramae,Category:Elves
Klarinthra Larntrout,Category:Elves
Jeremi Laski,Category:Elves
Lathlaeril,Category:Elves
Duethaea Lauraunfeir,Category:Elves
Lazarus,Category:Elves
Nushala Le'Quella,Category:Elves
Leandran,Category:Elves
Lenaia,Category:Elves
Sharora Leonala,Category:Elves
Phuingara Lhoril,Category:Elves
Librarian,Category:Elves
Spivey Liethennson,Category:Elves
Ruardh Lightshiver,Category:Elves
Lila,Category:Elves
Lilac Hesabon,Category:Elves
Lissial,Category:Elves
Lisstra,Category:Elves
Ra Livalien,Category:Elves
Llendril Coe,Category:Elves
Merialeth Loriamanthor,Category:Elves
Elaesse Loridiel,Category:Elves
Lorien,Category:Elves
Lorin,Category:Elves
Lossarwyn,Category:Elves
Archadamius Luciard,Category:Elves
Lyrthindor,Category:Elves
Lytana,Category:Elves
Lythari,Category:Elves
Maendellyn (Lord),Category:Elves
Ondabrar Maendellyn,Category:Elves
Magreb,Category:Elves
Magron,Category:Elves
Clara Makepeace,Category:Elves
Malgath (Lord),Category:Elves
Marel,Category:Elves
Mas'ud,Category:Elves
Matron mother,Category:Elves
Rylett McGinn,Category:Elves
Mekrath,Category:Elves
Melf,Category:Elves
Merellien,Category:Elves
Meronia,Category:Elves
Merriolle,Category:Elves
Belast Messandar,Category:Elves
Tarathiel Miastina,Category:Elves
Mira al-Mikam,Category:Elves
Mirie,Category:Elves
Valena Miris,Category:Elves
Ilyyela Miritar,Category:Elves
Olirien Mistcrown,Category:Elves
Delethir Mistveil,Category:Elves
Datharian Mistwatcher,Category:Elves
Yaelyn Mitraliir,Category:Elves
Miyandra,Category:Elves
Avrixis Mizzrym,Category:Elves
Mladris,Category:Elves
Mlartlar,Category:Elves
Mohmafel,Category:Elves
Sharlz Molar,Category:Elves
Kyleena Moonglow,Category:Elves
Shalinara Moonsilver,Category:Elves
Tasha Moonsong,Category:Elves
Sylyndyrryl Moonspinner,Category:Elves
Morintar,Category:Elves
Ithrythra Mornmist,Category:Elves
Nelaeryn Mornmist,Category:Elves
Velathalar Muirdraevrel,Category:Elves
Nera Muirreste,Category:Elves
Myriel,Category:Elves
Mythanthar,Category:Elves
Môrgæn,Category:Elves
Nabilanasa,Category:Elves
Naertho,Category:Elves
Naib ibn-Sodar,Category:Elves
Volen Naimne,Category:Elves
Nairen,Category:Elves
Sofir Naj-kri,Category:Elves
Nalavarauthatoryl,Category:Elves
Nandor,Category:Elves
Nangulis,Category:Elves
Nanthleene,Category:Elves
Mustah Abd al-Nasik,Category:Elves
Mehmet al-Nassar,Category:Elves
Cythara Nathalan,Category:Elves
Yldar Nathalan,Category:Elves
Nathra,Category:Elves
Aasim al-Nazi,Category:Elves
Nelandrion,Category:Elves
Iliphar Nelnueve,Category:Elves
Nightmist,Category:Elves
Nightshade (elf),Category:Elves
Mendolin Nightweaver,Category:Elves
Aubric Nihmedu,Category:Elves
Nikolls,Category:Elves
Nilat,Category:Elves
Nilmaldor,Category:Elves
Hylos Nimarel,Category:Elves
Ferryl Nimersyl,Category:Elves
Nimieye,Category:Elves
Niram,Category:Elves
Nlaea,Category:Elves
Athtar Nlossae,Category:Elves
Sundien Nodariel,Category:Elves
Nopos Harpsong,Category:Elves
Norlorn,Category:Elves
Kurolaboath Notepirroth,Category:Elves
Nyatar,Category:Elves
Nymarrath,Category:Elves
Vicas Oakleaf,Category:Elves
Garrik Oakspear,Category:Elves
Araj Oblodra,Category:Elves
Voluril Ocing,Category:Elves
Angharad Odaeyns,Category:Elves
Olaurae,Category:Elves
Olin Mirynne,Category:Elves
Breithel Olithir,Category:Elves
Halmir Omys,Category:Elves
Earynspieir Ongluth,Category:Elves
Listle Onopordum,Category:Elves
Oohna,Category:Elves
Lady Oonagh,Category:Elves
Aulauthar Orbryn,Category:Elves
Ordulinian,Category:Elves
Garri Orne,Category:Elves
Ornthalas Alastrarra,Category:Elves
Ortauré (Lord),Category:Elves
Leayonadas Ortauré,Category:Elves
Janispar Orthorion,Category:Elves
Owltalon,Category:Elves
Paeral (Lord),Category:Elves
Keyfa al-Parid,Category:Elves
Parley,Category:Elves
Pawnis,Category:Elves
Rogering Pegleg,Category:Elves
Pelloth,Category:Elves
Petrine,Category:Elves
Phubbs,Category:Elves
Piera,Category:Elves
Poscadar elf,Category:Elves
Neremyn Proris,Category:Elves
Quelenna,Category:Elves
Malin Quickarrow,Category:Elves
Quid,Category:Elves
Quilin,Category:Elves
Quiracus,Category:Elves
Raeranthur,Category:Elves
Alexander Rainforest,Category:Elves
Red Wolf,Category:Elves
Alcorn Relhthorn,Category:Elves
Gib Reltub,Category:Elves
Reluvethel,Category:Elves
Remmie,Category:Elves
Renn min Zann,Category:Elves
Sarina Reqnivich,Category:Elves
Reverend Ones,Category:Elves
Qildor Rewen,Category:Elves
Rhespen Ash,Category:Elves
Rhyste,Category:Elves
Riluaneth,Category:Elves
Riverwind,Category:Elves
Annathorn Rose,Category:Elves
Rubrae,Category:Elves
Laeroth Runemaster,Category:Elves
Ruvaen,Category:Elves
Laerm Ryence,Category:Elves
Rylveth,Category:Elves
Badiyah al-Sa'id al-Sahim,Category:Elves
Samia al-Sa'id,Category:Elves
Sabriz Rinzyn Kho,Category:Elves
Ali al-Sadid,Category:Elves
Ender Sai,Category:Elves
San-Raal,Category:Elves
Sanathar,Category:Elves
Sarafin,Category:Elves
Sathallarin,Category:Elves
Selanlar,Category:Elves
Ivran Selorn,Category:Elves
Suna Seni,Category:Elves
Aquaril Sethanilar,Category:Elves
Shadar-kai (elf),Category:Elves
Rilitar Shadow-water,Category:Elves
Valindra Shadowmantle,Category:Elves
Autton Shadowshroud,Category:Elves
Ethara Shadowstep,Category:Elves
Shael,Category:Elves
Aurae Shaeremae,Category:Elves
Kathra Shallowtaint,Category:Elves
Laurlaethee Shaurlanglar,Category:Elves
Sheedra,Category:Elves
Felyndiira Shi'narrvha,Category:Elves
Shialaevar,Category:Elves
Makalia Siannodel,Category:Elves
Raejiisa Sicafei,Category:Elves
Siela,Category:Elves
Anwar al-Sifr,Category:Elves
Siirist (Lord),Category:Elves
Silence (person),Category:Elves
Silk (drow),Category:Elves
Silk (Neverwinter),Category:Elves
Marianon Silmara,Category:Elves
Chathanglas Siltral,Category:Elves
Plenerond Silverbell,Category:Elves
Alisia Silverdawn,Category:Elves
Silverleaf Halfmoon,Category:Elves
Agrorn Silverleaf,Category:Elves
Alok Silverspear,Category:Elves
Dahlia Sin'felle,Category:Elves
Hajima sitt-Nasir,Category:Elves
Pilea Skysage,Category:Elves
Snow elf,Category:Elves
Halbenet Soladonel,Category:Elves
Song (sorceress),Category:Elves
Sheeryl Soulsearcher,Category:Elves
Sovalidaas,Category:Elves
Squid (agent),Category:Elves
Srindin,Category:Elves
Sszaryn,Category:Elves
Star elf,Category:Elves
Stargazer,Category:Elves
Ylyndar Starscatter,Category:Elves
Davil Starsong,Category:Elves
Starsunder,Category:Elves
Felaern Starym,Category:Elves
Flardryn Starym,Category:Elves
Glarald Starym,Category:Elves
Halueve Starym,Category:Elves
Ilbryn Starym,Category:Elves
Ildilyntra Starym,Category:Elves
Llombaerth Starym,Category:Elves
Maeraddyth Starym,Category:Elves
Sharaera Starym,Category:Elves
Sherrod Starym,Category:Elves
Uldreiyn Starym,Category:Elves
Glorantha Steelrain,Category:Elves
Raevilin Strathi,Category:Elves
Strohm I,Category:Elves
Merith Strongbow,Category:Elves
Yul Summerstar,Category:Elves
Erytheia Sundawn,Category:Elves
Daeron Sunlance,Category:Elves
Estelar Sunweaver,Category:Elves
Aerwyll Sweetsong,Category:Elves
Sylvan elf,Category:Elves
Synnoria (person),Category:Elves
Synthalus,Category:Elves
Szarkai,Category:Elves
Cazador Szarr,Category:Elves
Taeglyn,Category:Elves
Taeglyn (Cormanthor),Category:Elves
Tiralaylee Tai-Muran,Category:Elves
Shalheira Talandren,Category:Elves
Gray'shivnarien Taliain,Category:Elves
Okin Abd al-Talib'ilm,Category:Elves
Tamara (clerk),Category:Elves
Tamnaeuth,Category:Elves
Tamorlin,Category:Elves
Felaar Tanil,Category:Elves
Raji al-Taqi,Category:Elves
Flowrana Tareehugge,Category:Elves
Tarrae,Category:Elves
Tassarion (Lord),Category:Elves
Aerendyl Tassarion,Category:Elves
Triel Teienna,Category:Elves
Xaros Tenseal,Category:Elves
Ixusaxa Terrorsong,Category:Elves
Tethir (hero),Category:Elves
Thalas,Category:Elves
Prendrin Thall,Category:Elves
Thaola,Category:Elves
The Masked,Category:Elves
Theron,Category:Elves
Thisobald Thorm,Category:Elves
Dominique Thorin,Category:Elves
Malus Thorm,Category:Elves
Thoven,Category:Elves
Tim Goldenhand,Category:Elves
Tomar,Category:Elves
Tomboldt,Category:Elves
Garstrom Toom,Category:Elves
Katyr Toralynnsyr,Category:Elves
Alaglossa Tornglara,Category:Elves
Touor,Category:Elves
Aizel Treemaine,Category:Elves
Dassar Truebow,Category:Elves
Bryvill Trueshot,Category:Elves
Gathir Trueshot,Category:Elves
Pleufan Trueshot,Category:Elves
Anwar Tulam,Category:Elves
Indigo Twynight,Category:Elves
Tymoriel,Category:Elves
Tyresia,Category:Elves
Rotheloe Tyrneladhelu,Category:Elves
Tyrra,Category:Elves
Udere,Category:Elves
Umbrenne,Category:Elves
Aelorin Ungive,Category:Elves
Urddusk (Lord),Category:Elves
Vail,Category:Elves
Valana,Category:Elves
Mirryn Vale,Category:Elves
Valmaxian,Category:Elves
Variel,Category:Elves
Thismyn Vee,Category:Elves
Velicia,Category:Elves
Velisha,Category:Elves
Verdandi,Category:Elves
Rupertine Verily,Category:Elves
Victoria,Category:Elves
Lorthas Vinewall,Category:Elves
Voltinabulai,Category:Elves
Avaline Vraemaril,Category:Elves
Vyncint,Category:Elves
Elandorr Waelvor,Category:Elves
Haemir Waelvor,Category:Elves
Kuskyn Waelvor,Category:Elves
White Lady,Category:Elves
Uramyl Widemeadow,Category:Elves
Wild elf,Category:Elves
Bressana Wildmaster,Category:Elves
Silwen Wiltfen,Category:Elves
Candalo Windroot,Category:Elves
Ayala Windspear,Category:Elves
Jir Winmyr,Category:Elves
Wood elf,Category:Elves
Carm Woodrusk,Category:Elves
Ravanys Woodsoul,Category:Elves
Tlannatar Wrathtree,Category:Elves
Wudei'a bint Samia,Category:Elves
Xan,Category:Elves
Xelez-Dar,Category:Elves
Eryn Xeph,Category:Elves
Yalanilue,Category:Elves
Yamaerthe,Category:Elves
Yathlanae,Category:Elves
Yeschant (Lord),Category:Elves
Ygstrazi,Category:Elves
Yllivia,Category:Elves
Ynloeth,Category:Elves
Martin Yoglin,Category:Elves
Yoraeida,Category:Elves
Yulmanda,Category:Elves
Minak al-Zafyi,Category:Elves
Zaltarish,Category:Elves
Zar'ithra,Category:Elves
Zariel (priestess),Category:Elves
Kirinel Zay,Category:Elves
Zelliira,Category:Elves
Zen,Category:Elves
Zomara,Category:Elves
Astanalan,Category:Emerald dragons
Behrshimmer,Category:Emerald dragons
Esmerandanna,Category:Emerald dragons
Llemgradac,Category:Emerald dragons
Raulothim,Category:Emerald dragons
Smargad,Category:Emerald dragons
Vercevoran,Category:Emerald dragons
Desmonda,Category:Erinyes
Hezebel,Category:Erinyes
Ilzabet,Category:Erinyes
Invadiah,Category:Erinyes
Nariangela,Category:Erinyes
Noreia,Category:Erinyes
Nyphithys,Category:Erinyes
Oreasha,Category:Erinyes
Shetai,Category:Erinyes
Sressa,Category:Erinyes
Tacherani,Category:Erinyes
Arno and Julian,Category:Ettins
Broog-Norb,Category:Ettins
Gnarltooth,Category:Ettins
Grocknock,Category:Ettins
Harglevargle,Category:Ettins
Hathfell,Category:Ettins
Jibber-Jabber,Category:Ettins
Nicknack,Category:Ettins
Oinker-Boinker,Category:Ettins
Sina and Mesrak,Category:Ettins
Alustriel (dragon),Category:Faerie dragons
Filbert,Category:Faerie dragons
Jivex,Category:Faerie dragons
Newt (faerie dragon),Category:Faerie dragons
Ottolenszillasla,Category:Faerie dragons
Peppercorn (dragon),Category:Faerie dragons
Precocia,Category:Faerie dragons
Pyrith,Category:Faerie dragons
Tyssaklera,Category:Faerie dragons
Wishes,Category:Faerie dragons
Zook,Category:Faerie dragons
Zyx,Category:Faerie dragons
Gale (falcon),Category:Falcons
Sable (falcon),Category:Falcons
Soliana,Category:Falcons
Anaya,Category:Fallen angels
Baatral,Category:Fallen angels
Dark planetar,Category:Fallen angels
Erinyes,Category:Fallen angels
Fazrian,Category:Fallen angels
Harajin,Category:Fallen angels
Lorabelios,Category:Fallen angels
Nemevon,Category:Fallen angels
Silnia,Category:Fallen angels
Tamiel,Category:Fallen angels
The Winged,Category:Fallen angels
Zaol,Category:Fallen angels
Zarod,Category:Fallen angels
Aeglyl Dreadclaw,Category:Fang dragons
Fang dragon,Category:Fang dragons
Goranathanil,Category:Fang dragons
Nartheling,Category:Fang dragons
Nylerian,Category:Fang dragons
Ravcosa,Category:Fang dragons
Scathrys,Category:Fang dragons
Shadowfang,Category:Fang dragons
Vairshekellabex,Category:Fang dragons
Xexillidaulgrymm,Category:Fang dragons
Dar-Guran,Category:Fell trolls
Dorig,Category:Fell trolls
Proffit,Category:Fell trolls
Jasrya Aelorothi,Category:Fey'ri
Laelran Aelorothi,Category:Fey'ri
Pharnth Aelorothi,Category:Fey'ri
Saesaan Aelorothi,Category:Fey'ri
Vesryn Aelorothi,Category:Fey'ri
Daemonfey,Category:Fey'ri
Bishtek Dlardrageth,Category:Fey'ri
Ryvvik Dlardrageth,Category:Fey'ri
Sarya Dlardrageth,Category:Fey'ri
Tarkhaan Dlardrageth,Category:Fey'ri
Jhaartael Ealoeth,Category:Fey'ri
Nydyaa Ealoeth,Category:Fey'ri
Teryani Ealoeth,Category:Fey'ri
Fayne,Category:Fey'ri
Faersynd Floshin,Category:Fey'ri
Laerdya Floshin,Category:Fey'ri
Nurthel Floshin,Category:Fey'ri
Nylaersyn Floshin,Category:Fey'ri
Sariandi Floshin,Category:Fey'ri
Talya Floshin,Category:Fey'ri
Vaerilmor Floshin,Category:Fey'ri
Jasrya Ilviiri,Category:Fey'ri
J'Nah,Category:Fey'ri
Lysalis,Category:Fey'ri
Mardeiym Reithel,Category:Fey'ri
Alysir Ursequarra,Category:Fey'ri
Breden Yesve,Category:Fey'ri
Tavis Burdun,Category:Firbolgs
Galgadayle,Category:Firbolgs
Garbh Lludd,Category:Firbolgs
Groth,Category:Firbolgs
Lallargh,Category:Firbolgs
Galvan Longarms,Category:Firbolgs
Morten (firbolg),Category:Firbolgs
Vander,Category:Firbolgs
Ignazar,Category:Fire elemental myrmidons
Immolus,Category:Fire elemental myrmidons
Fire minion,Category:Fire elementals
Flamedancer,Category:Fire elementals
Kossuth,Category:Fire elementals
Tome guardian,Category:Fire elementals
Wildfire (elemental),Category:Fire elementals
Berenn,Category:Fire giants
Dengor Bloodheart,Category:Fire giants
Brandyr,Category:Fire giants
Brimskarda,Category:Fire giants
Cinderhild,Category:Fire giants
Emberosa,Category:Fire giants
Fire giant,Category:Fire giants
Fydor,Category:Fire giants
Gommoth,Category:Fire giants
Grumthrox,Category:Fire giants
Hatoth,Category:Fire giants
Hledh Hellspawn,Category:Fire giants
Kurgoth Hellspawn,Category:Fire giants
Ildmane,Category:Fire giants
Karagg,Category:Fire giants
Kinondra,Category:Fire giants
Logi,Category:Fire giants
Masud,Category:Fire giants
Oghalis,Category:Fire giants
Okssort,Category:Fire giants
Orn,Category:Fire giants
Gavin Oxtundre,Category:Fire giants
Pyraphenia,Category:Fire giants
Slag (fire giant),Category:Fire giants
Stolvor,Category:Fire giants
Surtur,Category:Fire giants
Tartha,Category:Fire giants
Thulkaan,Category:Fire giants
Veperyd,Category:Fire giants
Yaga-Shura,Category:Fire giants
Zaastrid,Category:Fire giants
Zaltember,Category:Fire giants
Zalto,Category:Fire giants
Firenewt,Category:Firenewts
Flamespar,Category:Firenewts
Forest flail snail,Category:Flail snails
Fungal flail snail,Category:Flail snails
Unkh,Category:Flail snails
Barnabas,Category:Flameskulls
Brainburn,Category:Flameskulls
Fourteenth Skull,Category:Flameskulls
Duhlark Kolat,Category:Flameskulls
Skullpyr,Category:Flameskulls
Trenzia,Category:Flameskulls
Eldreth Zanderraum,Category:Flameskulls
Bok,Category:Flesh golems
Grubshank,Category:Flesh golems
Flind,Category:Flinds
Flapjack,Category:Flumphs
Gluntch,Category:Flumphs
Laal,Category:Flumphs
Xol,Category:Flumphs
Connomae,Category:Fomorians
Magra Curse-Eye,Category:Fomorians
Malabog,Category:Fomorians
Marabaldia,Category:Fomorians
Stronk,Category:Fomorians
Tethra,Category:Fomorians
Ughoth,Category:Fomorians
Xylene,Category:Fomorians
Kubazan,Category:Froghemoths
Biggrin,Category:Frost giants
Brimir,Category:Frost giants
Drufi,Category:Frost giants
Ertgard,Category:Frost giants
Finguld Felloki,Category:Frost giants
Fjellafar,Category:Frost giants
Barunga Foestone,Category:Frost giants
Frost giant,Category:Frost giants
Garagai,Category:Frost giants
Geletha,Category:Frost giants
Grablandurr,Category:Frost giants
Halflook,Category:Frost giants
Harshnag,Category:Frost giants
Hellenhild,Category:Frost giants
Hjurgen,Category:Frost giants
Horrengar,Category:Frost giants
Hrimnir,Category:Frost giants
Hrodmar,Category:Frost giants
Hrotun,Category:Frost giants
Icehand,Category:Frost giants
Jierta,Category:Frost giants
Joril Frostbeard,Category:Frost giants
Kelvin Duarol,Category:Frost giants
Greigor Kundknoddick,Category:Frost giants
Lakkar,Category:Frost giants
Maarika,Category:Frost giants
Ojel,Category:Frost giants
Orel,Category:Frost giants
Gerti Orelsdottr,Category:Frost giants
Fimmel Orelson,Category:Frost giants
Ottar,Category:Frost giants
Shattercrown,Category:Frost giants
Storvald,Category:Frost giants
Utgard-Loki,Category:Frost giants
Hjurnur Wyrmrever,Category:Frost giants
Yerki,Category:Frost giants
Grek,Category:Galeb duhrs
Hourm,Category:Galeb duhrs
Rhylfang,Category:Gargantuan spiders
Guardstone,Category:Gargoyles
Kriknar,Category:Gargoyles
Margoyle,Category:Gargoyles
Mikreava,Category:Gargoyles
Tusk-Lord,Category:Gargoyles
Watler,Category:Gargoyles
Glabbagool,Category:Gelatinous cubes
Chillclaw,Category:Gelugons
Icy Claws,Category:Gelugons
Irunteld,Category:Gelugons
Oluubarga,Category:Gelugons
Tosvin,Category:Gelugons
Vreesar,Category:Gelugons
Thenar,Category:Ghasts
Ulnar,Category:Ghasts
Rowen Cormaeril,Category:Ghazneths
Xanthon Cormaeril,Category:Ghazneths
Luthax,Category:Ghazneths
Ryndala Merendil,Category:Ghazneths
Boldovar Obarskyr,Category:Ghazneths
Suzara Obarskyr,Category:Ghazneths
Melineth Turcassan,Category:Ghazneths
Adreum VI,Category:Ghosts
Alash,Category:Ghosts
Albrent,Category:Ghosts
Embrae Aloevan,Category:Ghosts
Zarracee Ambroanye,Category:Ghosts
Amelyssan,Category:Ghosts
Amun-Re,Category:Ghosts
Llewan Aspenwold,Category:Ghosts
Awen,Category:Ghosts
Blueflame ghost,Category:Ghosts
Borok-Tosst,Category:Ghosts
Caesar,Category:Ghosts
Carnelian (spirit),Category:Ghosts
Jiang Dai,Category:Ghosts
Ming-hua Dai,Category:Ghosts
Julain De'Spri,Category:Ghosts
Al-Dolak,Category:Ghosts
Daeros Dragonspear,Category:Ghosts
Drowned Lady,Category:Ghosts
Emrys,Category:Ghosts
Erika,Category:Ghosts
Erthaer Javilarhhsson,Category:Ghosts
Eshayben,Category:Ghosts
Fastred,Category:Ghosts
Fidelio Santablo,Category:Ghosts
Ghaulantatra,Category:Ghosts
Ghost Knight of Galardoun,Category:Ghosts
Ghost mount,Category:Ghosts
Graxxygak,Category:Ghosts
Chanelle Hallwinter,Category:Ghosts
Harae,Category:Ghosts
Galauntar Hawkhelm,Category:Ghosts
Hyacinth,Category:Ghosts
Ilda,Category:Ghosts
Illsenstaad,Category:Ghosts
Inthelph,Category:Ghosts
Jadger,Category:Ghosts
Jathrin,Category:Ghosts
Keening spirit,Category:Ghosts
Keledon,Category:Ghosts
Keno (monk),Category:Ghosts
Yamun Khahan,Category:Ghosts
Augusta Krul,Category:Ghosts
Lady of the North,Category:Ghosts
Lost Messenger,Category:Ghosts
Madri,Category:Ghosts
Maerlyn,Category:Ghosts
Majal,Category:Ghosts
Orthaerus Manycloaks,Category:Ghosts
Meg,Category:Ghosts
Mathira Melarn,Category:Ghosts
Fflar Melruth,Category:Ghosts
Miirym,Category:Ghosts
Weimin Min,Category:Ghosts
Mirror (ghost),Category:Ghosts
Alisannara Morcane,Category:Ghosts
Aulstaer Mrelgaunt,Category:Ghosts
Natifa,Category:Ghosts
Daimion Nayal,Category:Ghosts
Yi Niu,Category:Ghosts
Alusair Obarskyr,Category:Ghosts
Pelek,Category:Ghosts
Perdita,Category:Ghosts
Phelansheene,Category:Ghosts
Pol (houndmaster),Category:Ghosts
Lady Quallem,Category:Ghosts
Reulek,Category:Ghosts
Ricven,Category:Ghosts
Samblar,Category:Ghosts
Ki Chin Sang,Category:Ghosts
Hachaam Selorn,Category:Ghosts
